_needs_review,_review_reason,Case ORI,Case Number,Case Reported Date And Time,Case Occurred Incident Type,Case Address,Case Address Zip,Case Address Latitude,Case Address Longitude
,,PA0350400,2022-00033868,09/17/2022 20:04:17,Harassment,805 TOWNHOUSE BLVD,18508,41.4239499568732,-75.6686478712427
,,PA0350400,2022-00033870,09/17/2022 20:43:10,Property lost/recovered,1356 CAPOUSE AVE,18509,41.4241325927778,-75.6519307334172
,,PA0350400,2022-00033879,09/17/2022 22:20:32,Stolen Property,915 S WASHINGTON AVE,18505,41.399578776,-75.672955786
,,PA0350400,2022-00033884,09/17/2022 22:40:20,Harassment,1429 MULBERRY ST,18510,41.403483166,-75.650152725
,,PA0350400,2022-00033891,09/18/2022 00:04:20,Intoxicated Person,1210 MULBERRY ST,18510,41.40499448,-75.652725406
,,PA0350400,2022-00033892,09/18/2022 00:08:04,Intoxicated Person,400 CLAY AVE,18510,41.40605951,-75.654004977
,,PA0350400,2022-00033893,09/18/2022 00:12:38,Local Ordinance Violation,415 CLAY AVE,18510,41.4062034139782,-75.6539629799359
,,PA0350400,2022-00033894,09/18/2022 00:14:35,Property lost/recovered,1500 PITTSTON AVE,18505,41.3915841557277,-75.6735974764811
,,PA0350400,2022-00033895,09/18/2022 00:15:43,Local Ordinance Violation,413 CLAY AVE,18510,41.4061822898889,-75.6539870290294
,,PA0350400,2022-00033896,09/18/2022 00:18:58,Local Ordinance Violation,412 CLAY AVE,18510,41.4061471302434,-75.6539325451349
,,PA0350400,2022-00033899,09/18/2022 00:23:19,Local Ordinance Violation,400 MAHON CT,18510,41.4056683611267,-75.653517469862
,,PA0350400,2022-00033900,09/18/2022 00:24:20,Intoxicated Person,400 MAHON CT,18510,41.4056683611267,-75.653517469862
,,PA0350400,2022-00033910,09/18/2022 00:56:40,Intoxicated Person,COSTELLO CT / VINE ST,18510,41.4074967364343,-75.6534235727931
,,PA0350400,2022-00033911,09/18/2022 00:57:26,Local Ordinance Violation,400 MAHON CT,18510,41.4056683611267,-75.653517469862
,,PA0350400,2022-00033913,09/18/2022 01:08:21,Disorderly Conduct,1216 VINE ST,18510,41.4060171342116,-75.651121229174
,,PA0350400,2022-00033915,09/18/2022 01:16:22,Domestic,901 ORCHARD ST,18505,41.3972118031666,-75.6550977221484
,,PA0350400,2022-00033916,09/18/2022 01:26:32,Local Ordinance Violation,MULBERRY ST / COSTELLO CT,18510,41.4063154230013,-75.654733828981
,,PA0350400,2022-00033920,09/18/2022 02:00:38,DUI,HARRISON AVE / LINDEN ST,18510,41.4014892536976,-75.6497232967835
,,PA0350400,2022-00033928,09/18/2022 04:36:16,Overdose,610 N BROMLEY AVE,18504,41.4193802756324,-75.6771904126403
,,PA0350400,2022-00033948,09/18/2022 10:20:18,Theft,1230 S IRVING AVE,18505,41.390528774729,-75.6656798550159
,,PA0350400,2022-00033949,09/18/2022 10:29:04,Domestic,100 MULBERRY ST,18510,41.413341874,-75.665967398
,,PA0350400,2022-00033954,09/18/2022 11:44:47,Neighbor Dispute,247 W PARKER ST,18509,41.4425584716965,-75.6523465152008
,,PA0350400,2022-00033955,09/18/2022 11:45:56,Harassment,1339 N MAIN AVE,18508,41.431194611,-75.664380974
,,PA0350400,2022-00033962,09/18/2022 12:24:35,Burglary,2826 MARVINE AVE,18508,41.444987213,-75.646649858
,,PA0350400,2022-00033963,09/18/2022 12:28:19,Domestic,840 MONROE AVE,18510,41.4125662944907,-75.6505685978976
,,PA0350400,2022-00033966,09/18/2022 12:38:29,Theft,2010 PITTSTON AVE,18505,41.3873037159069,-75.6783756586138
,,PA0350400,2022-00033967,09/18/2022 12:38:12,Dog Complaint,501 PINE ST,18510,41.41384232,-75.657020956
,,PA0350400,2022-00033969,09/18/2022 12:52:17,Theft,314 17TH AVE,18504,41.4130719891714,-75.6912840948981
,,PA0350400,2022-00033973,09/18/2022 13:32:43,Motor Vehicle Theft,437 PEAR ST,18505,41.3903696925739,-75.6760086340084
,,PA0350400,2022-00033980,09/18/2022 14:43:44,Investigation,106 S KEYSER AVE,18504,41.4214304912563,-75.6991637003367
,,PA0350400,2022-00033993,09/18/2022 16:46:14,Death Investigation,1720 PITTSTON AVE,18505,41.3897576590114,-75.6756313211451
,,PA0350400,2022-00034000,09/18/2022 17:52:09,Welfare Check,1316 LINDEN ST,18510,41.4031496746583,-75.6524291708751
,,PA0350400,2022-00034003,09/18/2022 18:12:15,Fraud,219 N MAIN AVE,18504,41.414038036,-75.678425223
,,PA0350400,2022-00034004,09/18/2022 18:19:25,CIT,315 WYOMING AVE,18503,41.41025337,-75.663516192
,,PA0350400,2022-00034006,09/18/2022 18:14:29,Theft,2118 ASH ST,18510,41.4075816386902,-75.6341206526745
,,PA0350400,2022-00034007,09/18/2022 19:04:30,Criminal Mischief,1413 ASH ST,18510,41.4112168463282,-75.6421635788909
,,PA0350400,2022-00034026,09/18/2022 21:14:29,ALS,226 N BROMLEY AVE,18504,41.4147664418432,-75.6808603797528
,,PA0350400,2022-00034030,09/18/2022 21:38:45,Overdose,407 BARTEL ST,18508,41.4224228562766,-75.66390975701
,,PA0350400,2022-00034034,09/18/2022 22:58:01,Harassment,3116 JONES ST,18505,41.3821006011542,-75.7007555513851
,,PA0350400,2022-00034036,09/18/2022 23:13:36,Criminal Mischief,424 WYOMING AVE,18503,41.411504087,-75.661983766
,,PA0350400,2022-00034039,09/18/2022 23:31:17,Missing Person,1915 CAPOUSE AVE,18509,41.432734680564,-75.6446931984505
,,PA0350400,2022-00034061,09/19/2022 04:03:16,Missing Person,517 CEDAR AVE,18505,41.4009912319612,-75.6660963708998
,,PA0350400,2022-00034065,09/19/2022 06:26:29,PFA,647 N SUMNER AVE,18504,41.4205235138479,-75.6779898059831
,,PA0350400,2022-00034066,09/19/2022 06:41:33,Other,601 ARTHUR AVE,18510,41.4028180162985,-75.6426426862608
,,PA0350400,2022-00034069,09/19/2022 06:54:26,Criminal Mischief,201 W ELM ST,18505,41.3995135460194,-75.6768374046178
,,PA0350400,2022-00034079,09/19/2022 07:59:16,Criminal Mischief,927 RIDGE AVE,18510,41.4092097785765,-75.6420848107622
,,PA0350400,2022-00034084,09/19/2022 08:43:09,Theft,701 N KEYSER AVE,18504,41.428699419,-75.692447564
,,PA0350400,2022-00034087,09/19/2022 09:05:53,Robbery,PENN AVE / CAPOUSE AVE,18503,41.4142235894641,-75.6611231918649
,,PA0350400,2022-00034095,09/19/2022 09:33:55,Sex Offense,1201 LUZERNE ST,18504,41.409600902,-75.687130903
,,PA0350400,2022-00034096,09/19/2022 09:37:00,Investigation,829 PITTSTON AVE,18505,41.397254924382,-75.6672313555105
,,PA0350400,2022-00034098,09/19/2022 10:06:57,Stolen Vehicle,2509 S WEBSTER AVE,18505,41.3803576077702,-75.6798283569374
,,PA0350400,2022-00034102,09/19/2022 10:20:04,Investigation,510 ALDER ST,18505,41.3990187900693,-75.6648080257434
,,PA0350400,2022-00034108,09/19/2022 10:25:17,Criminal Mischief,408 CEDAR AVE,18505,41.401869382,-75.665120029
,,PA0350400,2022-00034113,09/19/2022 11:42:33,Disorderly Conduct,300 LACKAWANNA AVE,18503,41.408298110715,-75.6675645834704
,,PA0350400,2022-00034115,09/19/2022 11:43:48,Investigation,161 S SUMNER AVE,18504,41.413335299251,-75.6840883495725
,,PA0350400,2022-00034117,09/19/2022 12:02:15,Assault,500 MARION ST,18509,41.4286413584393,-75.6554899162455
,,PA0350400,2022-00034118,09/19/2022 12:11:46,Theft,1530 PITTSTON AVE,18505,41.3913692859245,-75.6738386495472
,,PA0350400,2022-00034123,09/19/2022 12:59:35,Disorderly Conduct,1201 LUZERNE ST,18504,41.409600902,-75.687130903
,,PA0350400,2022-00034126,09/19/2022 12:51:55,Fraud,741 OAK ST,18508,41.444489105,-75.665173346
,,PA0350400,2022-00034134,09/19/2022 14:10:35,Theft,439 N IRVING AVE,18510,41.4043585742111,-75.6503494622018
,,PA0350400,2022-00034140,09/19/2022 14:27:51,Theft,517 CEDAR AVE,18505,41.4009912319612,-75.6660963708998
,,PA0350400,2022-00034142,09/19/2022 14:49:42,Investigation,123 WYOMING AVE,18503,41.407876348781,-75.6661347013273
,,PA0350400,2022-00034147,09/19/2022 15:03:07,Assault,519 HARRISON AVE,18510,41.4039275892988,-75.6470608695803
,,PA0350400,2022-00034149,09/19/2022 14:22:42,Theft,100 SMALLACOMBE DR,18508,41.450201836,-75.675986693
,,PA0350400,2022-00034152,09/19/2022 15:34:28,Harassment,1501 W LOCUST ST,18504,41.4071094711072,-75.6934720682141
,,PA0350400,2022-00034158,09/19/2022 16:16:56,Death Investigation,122 N CAMERON AVE,,,
,,PA0350400,2022-00034162,09/19/2022 16:28:11,Warrant Service,509 DAVIS ST,18505,41.378337797,-75.693829677
,,PA0350400,2022-00034164,09/19/2022 16:14:27,Theft,1221 ASH ST,18510,41.4122763275113,-75.6443356266281
,,PA0350400,2022-00034165,09/19/2022 16:41:46,Assault,1402 PENN AVE,18509,41.4244532916465,-75.6499274657299
,,PA0350400,2022-00034167,09/19/2022 16:54:50,Domestic,843 W MARKET ST,18508,41.4467925569546,-75.6651459758908
,,PA0350400,2022-00034168,09/19/2022 16:56:49,Domestic,412 RIVER ST,18505,41.4017203727977,-75.664602644074
,,PA0350400,2022-00034170,09/19/2022 17:04:57,Unauthorized Use of MV,S WEBSTER AVE / BEECH ST,18505,41.3944262011992,-75.6642940878301
,,PA0350400,2022-00034172,09/19/2022 16:38:34,Motor Vehicle Violation,1403 BRYN MAWR ST,18504,41.4047182549494,-75.6929324110826
,,PA0350400,2022-00034188,09/19/2022 19:17:54,Burglary,712 RIVER ST,18505,41.3983876839477,-75.6593115991594
,,PA0350400,2022-00034203,09/19/2022 21:29:15,Domestic,319 E ELM ST,18505,41.3968027332274,-75.6725367158321
,,PA0350400,2022-00034207,09/19/2022 22:10:59,Loitering,430 WALES ST,18508,41.447802684586,-75.6554039695376
,,PA0350400,2022-00034218,09/19/2022 23:28:29,Domestic,1009 TAYLOR AVE,18510,41.4122209003385,-75.6437723693553
,,PA0350400,2022-00034229,09/20/2022 02:10:43,Drug,234 S MAIN AVE,18504,41.410444124,-75.682599976
,,PA0350400,2022-00034231,09/20/2022 02:14:11,Welfare Check,1408 LINDEN ST,18510,41.4027683037133,-75.6518197705559
,,PA0350400,2022-00034240,09/20/2022 06:01:36,Theft,409 OLIVE ST,18509,41.4132920866064,-75.6593567460852
,,PA0350400,2022-00034252,09/20/2022 08:04:32,Threat,721 ADAMS AVE,18509,41.413993908,-75.654750407
,,PA0350400,2022-00034267,09/20/2022 09:04:25,Fight,721 ADAMS AVE,18509,41.413993908,-75.654750407
,,PA0350400,2022-00034268,09/20/2022 09:18:14,Investigation,1201 LUZERNE ST,18504,41.409600902,-75.687130903
,,PA0350400,2022-00034271,09/20/2022 09:25:52,Death Investigation,662 N HYDE PARK AVE,18504,41.419582931218,-75.6753677552496
,,PA0350400,2022-00034274,09/20/2022 09:47:05,Neighbor Dispute,946 MADISON AVE,18510,41.414503651111,-75.650280344198
,,PA0350400,2022-00034275,09/20/2022 10:15:01,Fight,1201 LUZERNE ST,18504,41.409600902,-75.687130903
,,PA0350400,2022-00034278,09/20/2022 11:01:58,Welfare Check,818 SMITH ST,18504,41.3990609777918,-75.6873207429301
,,PA0350400,2022-00034292,09/20/2022 12:01:00,Intoxicated Person,544 JEFFERSON AVE,18510,41.4104677412062,-75.6566634239724
,,PA0350400,2022-00034296,09/20/2022 12:21:04,Threat,500 MERIDIAN AVE,18504,41.4036358914926,-75.6779204040184
,,PA0350400,2022-00034299,09/20/2022 12:02:44,Theft,845 HERBERT ST,18505,41.3792291178194,-75.6783742342913
,,PA0350400,2022-00034322,09/20/2022 15:33:08,Investigation,401 PENN AVE,18503,41.412090969,-75.663569462
,,PA0350400,2022-00034326,09/20/2022 15:54:17,Domestic,625 PROSPECT AVE,18505,41.3978732769768,-75.6635931276804
,,PA0350400,2022-00034330,09/20/2022 16:35:35,Domestic,519 HARRISON AVE,18510,41.4039275892988,-75.6470608695803
,,PA0350400,2022-00034331,09/20/2022 16:46:00,PFA,622 E MARKET ST,18509,41.4337189502516,-75.6493832106156
,,PA0350400,2022-00034333,09/20/2022 16:59:17,Drug,CAPOUSE AVE / NEW ST,18509,41.4176359016751,-75.6585649046259
,,PA0350400,2022-00034346,09/20/2022 18:00:58,Domestic,500 N WEBSTER AVE,18510,41.4064996000931,-75.6516581538066
,,PA0350400,2022-00034347,09/20/2022 18:36:41,Intoxicated Person,1720 N MAIN AVE,18508,41.436431787,-75.659580803
,,PA0350400,2022-00034354,09/20/2022 19:46:22,Theft,220 LINDEN ST,18503,41.411041435,-75.665522909
,,PA0350400,2022-00034356,09/20/2022 20:13:45,Neighbor Dispute,840 CLAY AVE,18510,41.4111704995331,-75.648352499226
,,PA0350400,2022-00034371,09/20/2022 22:47:02,Domestic,1929 N MAIN AVE,18508,41.438132519,-75.656455927
,,PA0350400,2022-00034382,09/21/2022 03:26:21,Domestic,618 MAPLE ST,18505,41.3943564510931,-75.6665155851725
,,PA0350400,2022-00034384,09/21/2022 06:46:56,Tow,300 N WEBSTER AVE,18510,41.4043287404169,-75.6540619204241
,,PA0350400,2022-00034396,09/21/2022 08:15:30,Domestic,1823 N MAIN AVE,18508,41.4372207199902,-75.6584311240579
,,PA0350400,2022-00034400,09/21/2022 08:33:06,Criminal Mischief,310 OAK ST,18508,41.4392024742665,-75.660754406
,,PA0350400,2022-00034408,09/21/2022 09:50:18,Theft,721 ADAMS AVE,18509,41.413993908,-75.654750407
,,PA0350400,2022-00034417,09/21/2022 10:35:25,Theft,326 BIDEN ST,18503,41.4090908220267,-75.6655889631476
,,PA0350400,2022-00034418,09/21/2022 10:44:11,Bomb Threat/Incident,627 DETTY ST,18509,41.4350375246759,-75.6477449399564
,,PA0350400,2022-00034424,09/21/2022 11:13:40,Investigation,1036 PEAR ST,18505,41.3853090769375,-75.6683077761127
,,PA0350400,2022-00034429,09/21/2022 11:54:54,Investigation,101 N MAIN AVE,18504,41.412544679,-75.680213419
,,PA0350400,2022-00034433,09/21/2022 12:06:04,Kidnapping,2122 PROSPECT AVE,18505,41.3853091597594,-75.6775888174697
,,PA0350400,2022-00034434,09/21/2022 12:12:27,Domestic,1520 VINE ST,18510,41.4039136276177,-75.6477821016322
,,PA0350400,2022-00034440,09/21/2022 12:06:54,Fraud,240 N MAIN AVE,18504,41.4141430665842,-75.6781760232401
,,PA0350400,2022-00034449,09/21/2022 13:34:49,Death Investigation,1708 LUZERNE ST,18504,41.412162774,-75.692181062
,,PA0350400,2022-00034451,09/21/2022 13:45:57,Overdose,PENN AVE / LACKAWANNA AVE,18503,41.4083765685861,-75.667633371583
,,PA0350400,2022-00034462,09/21/2022 14:57:06,Harassment,721 ADAMS AVE,18509,41.413993908,-75.654750407
,,PA0350400,2022-00034471,09/21/2022 15:42:06,Person with Firearm,300 E ELM ST,18505,41.3971600233989,-75.6732159885562
,,PA0350400,2022-00034485,09/21/2022 16:49:22,Stolen Vehicle,1696 N KEYSER AVE,18508,41.44367572,-75.673456331
,,PA0350400,2022-00034491,09/21/2022 17:18:27,Tresspassing,806 LUZERNE ST,18504,41.4068923322931,-75.6813967668571
,,PA0350400,2022-00034492,09/21/2022 17:21:29,Harassment,614 MOOSIC ST,18505,41.4019372923099,-75.6581233675215
,,PA0350400,2022-00034495,09/21/2022 17:34:56,Assault,1023 N IRVING AVE,18510,41.4118023917786,-75.642414208506
,,PA0350400,2022-00034499,09/21/2022 17:56:34,Theft,200 MERIDIAN AVE,18504,41.4092154796018,-75.6786477680021
,,PA0350400,2022-00034508,09/21/2022 19:33:09,Harassment,835 MAPLE ST,18505,41.3918505103818,-75.6624421428837
,,PA0350400,2022-00034511,09/21/2022 20:21:11,Burglary,826 CAPOUSE AVE,18509,41.4173179294616,-75.6587434166861
,,PA0350400,2022-00034516,09/21/2022 21:24:26,Criminal Mischief,336 N BROMLEY AVE,18504,41.4160124924633,-75.6800655611938
,,PA0350400,2022-00034522,09/21/2022 23:11:14,Domestic,539 EMMETT ST,18505,41.4067955324196,-75.6752060508052
,,PA0350400,2022-00034524,09/21/2022 23:20:39,Domestic,838 MOOSIC ST,18505,41.3993163681595,-75.653971217561
,,PA0350400,2022-00034528,09/22/2022 00:22:30,Intoxicated Person,101 ADAMS AVE,18503,41.4060232625139,-75.6636197876015
,,PA0350400,2022-00034529,09/22/2022 00:36:16,Shots Fired/Shooting,1822 MULBERRY ST,18510,41.400731171,-75.64595571
,,PA0350400,2022-00034530,09/22/2022 01:20:58,Intoxicated Person,CENTER ST / DIX CT,18503,41.4067847451878,-75.6640158179461
,,PA0350400,2022-00034549,09/22/2022 08:43:50,Investigation,701 HUDSON AVE,18504,41.430741536,-75.691926378
,,PA0350400,2022-00034552,09/22/2022 09:47:30,Fight,355 MAPLE ST,18505,41.397201863,-75.670849171
,,PA0350400,2022-00034553,09/22/2022 09:55:55,Investigation,1360 WYOMING AVE,18509,41.4228616086488,-75.6493859581022
,,PA0350400,2022-00034554,09/22/2022 10:04:53,Fight,721 ADAMS AVE,18509,41.413993908,-75.654750407
,,PA0350400,2022-00034556,09/22/2022 10:06:24,Police Assistance to Another,1150 S MAIN AVE,18504,41.3997557799818,-75.6877251546914
,,PA0350400,2022-00034561,09/22/2022 10:41:18,Animal Complaint,111 THROOP ST,18508,41.4423969932524,-75.6453188429447
,,PA0350400,2022-00034570,09/22/2022 11:23:50,Harassment,2702 SWETLAND ST,18504,41.4263252769654,-75.6977473931405
,,PA0350400,2022-00034577,09/22/2022 12:17:50,Investigation,1711 LUZERNE ST,18504,41.4122278341636,-75.6924777559388
,,PA0350400,2022-00034581,09/22/2022 12:41:19,Drug,1201 LUZERNE ST,18504,41.409600902,-75.687130903
,,PA0350400,2022-00034587,09/22/2022 13:18:06,Fraud,936 MADISON AVE,18510,41.4143969892825,-75.6504012017934
,,PA0350400,2022-00034607,09/22/2022 15:28:26,Investigation,1201 LUZERNE ST,18504,41.409600902,-75.687130903
,,PA0350400,2022-00034612,09/22/2022 16:01:04,Dog Complaint,746 JEFFERSON AVE,18510,41.412839125,-75.654001878
,,PA0350400,2022-00034616,09/22/2022 16:18:45,Theft,303 SMALLACOMBE DR,18504,41.447200754,-75.678417166
,,PA0350400,2022-00034622,09/22/2022 16:50:39,Retail Theft,500 MOUNT PLEASANT DR,18504,41.414833491,-75.671743784
,,PA0350400,2022-00034627,09/22/2022 17:15:34,Missing Person,564 CANNON ST,18508,41.4473508442793,-75.6604003531887
,,PA0350400,2022-00034629,09/22/2022 17:12:33,Harassment,1345 BRYN MAWR ST,18504,41.4041190693146,-75.6916986968976
,,PA0350400,2022-00034631,09/22/2022 17:34:58,Warrant Service,WASHBURN ST / S MAIN AVE,18504,41.4108010442995,-75.682127514267
,,PA0350400,2022-00034635,09/22/2022 17:58:26,Retail Theft,1782 N KEYSER AVE,18508,41.445199776,-75.667963264
,,PA0350400,2022-00034659,09/22/2022 20:17:22,Domestic,1425 SANDERSON AVE,18509,41.4264602664723,-75.6538033152211
,,PA0350400,2022-00034666,09/22/2022 21:59:18,Domestic,1703 PITTSTON AVE,18505,41.3898572639603,-75.6754252885691
,,PA0350400,2022-00034677,09/23/2022 00:12:53,Drug,DIVISION ST / S MAIN AVE,18504,41.4097833101555,-75.6832647851723
,,PA0350400,2022-00034687,09/23/2022 04:16:48,Investigation,528 BROADWAY ST,18505,41.4057207449286,-75.6754253877954
,,PA0350400,2022-00034697,09/23/2022 08:50:48,Other,220 S 7TH AVE,18505,41.409251979,-75.676225244
,,PA0350400,2022-00034701,09/23/2022 09:29:42,Threat,434 PHELPS ST,18509,41.4170775031464,-75.6549833119349
,,PA0350400,2022-00034708,09/23/2022 10:37:07,Harassment,355 MAPLE ST,18505,41.397201863,-75.670849171
,,PA0350400,2022-00034710,09/23/2022 10:43:50,Motor Vehicle Theft,375 N 7TH AVE,18505,41.41220965,-75.672497906
,,PA0350400,2022-00034715,09/23/2022 11:13:43,Fight,63 MIKE MUNCHAK WAY,18503,41.418366958,-75.668264592
,,PA0350400,2022-00034716,09/23/2022 11:14:47,Theft,1347 CAPOUSE AVE,18509,41.4239966969149,-75.6521580384061
,,PA0350400,2022-00034720,09/23/2022 11:36:59,Fight,721 ADAMS AVE,18509,41.413993908,-75.654750407
,,PA0350400,2022-00034726,09/23/2022 12:32:29,Suspicious Person,1527 PENN AVE,18509,41.425841229,-75.648873759
,,PA0350400,2022-00034727,09/23/2022 12:36:05,Other,300 ADAMS AVE,18503,41.408365961,-75.660857961
,,PA0350400,2022-00034733,09/23/2022 13:35:31,Other,600 BEECH ST,18505,41.395523523,-75.666117415
,,PA0350400,2022-00034745,09/23/2022 14:52:12,Theft,440 RAILROAD AVE,18505,41.4035255915192,-75.6762351244542
,,PA0350400,2022-00034753,09/23/2022 15:55:51,Harassment,63 MIKE MUNCHAK WAY,18503,41.418366958,-75.668264592
,,PA0350400,2022-00034757,09/23/2022 16:06:37,Warrant Service,OLIVE ST / OAKFORD CT,18509,41.4138808303462,-75.660479155575
,,PA0350400,2022-00034770,09/23/2022 17:29:38,Missing Person,2402 N MAIN AVE,18508,41.4407298847837,-75.6470013345023
,,PA0350400,2022-00034773,09/23/2022 17:43:29,Threat,100 S WASHINGTON AVE,18505,41.406332227,-75.665552783
,,PA0350400,2022-00034776,09/23/2022 17:49:16,Domestic,431 HARRISON AVE,18510,41.4028734315158,-75.6482262454265
,,PA0350400,2022-00034783,09/23/2022 18:04:50,Dog Complaint,1770 BRICK AVE,18508,41.4402356138392,-75.6620446784018
,,PA0350400,2022-00034802,09/23/2022 20:18:36,Recovered Stolen Vehicle,409 OLIVE ST,18509,41.4132920866064,-75.6593567460852
,,PA0350400,2022-00034829,09/23/2022 23:02:18,Domestic,927 ACKER AVE,18504,41.4014356950975,-75.6834898694292
,,PA0350400,2022-00034831,09/23/2022 23:07:46,Tresspassing,966 RIDGE AVE,18510,41.4098472298642,-75.641357341309
,,PA0350400,2022-00034846,09/24/2022 00:50:13,Intoxicated Person,1524 MONSEY AVE,18509,41.4271961757687,-75.6512774011067
,,PA0350400,2022-00034850,09/24/2022 01:08:06,Overdose,407 BARTEL ST,18508,41.4224228562766,-75.66390975701
,,PA0350400,2022-00034854,09/24/2022 02:09:06,DUI,400 N MAIN AVE,18504,41.4150071283012,-75.6771572271039
,,PA0350400,2022-00034872,09/24/2022 09:22:12,Domestic,823 N BROMLEY AVE,18504,41.4229394928861,-75.674233900513
,,PA0350400,2022-00034877,09/24/2022 10:13:33,Investigation,531 N MAIN AVE,18504,41.4171632883372,-75.6757228571109
,,PA0350400,2022-00034879,09/24/2022 10:41:43,Missing Person,1728 CHURCH AVE,18508,41.4367965219932,-75.6607339460802
,,PA0350400,2022-00034881,09/24/2022 11:37:19,Theft,310 ADAMS AVE,18503,41.408462613,-75.660749598
,,PA0350400,2022-00034885,09/24/2022 12:41:23,Drug,MULBERRY ST / STIPP CT,18510,41.4021143666027,-75.6480865547152
,,PA0350400,2022-00034888,09/24/2022 13:12:01,Domestic,1732 CHURCH AVE,18508,41.4368507620565,-75.6606950205889
,,PA0350400,2022-00034903,09/24/2022 14:59:57,Stolen Vehicle,1411 CEDAR AVE,18505,41.3934398181475,-75.6744513612898
,,PA0350400,2022-00034907,09/24/2022 16:05:09,Structure Fire,533 N MAIN AVE,18504,41.4172005788333,-75.6757012453983
,,PA0350400,2022-00034915,09/24/2022 16:56:09,Burglary,128 BELVEDERE DR,18505,41.3799593678113,-75.6785286448772
,,PA0350400,2022-00034922,09/24/2022 17:36:41,Domestic,843 W MARKET ST,18508,41.4467925569546,-75.6651459758908
,,PA0350400,2022-00034940,09/24/2022 19:13:36,Theft,1636 ELIZABETH ST,18504,41.4282072398897,-75.675426440701
,,PA0350400,2022-00034951,09/24/2022 21:20:53,Harassment,2200 JACKSON ST,18504,41.419285012,-75.694063685
,,PA0350400,2022-00034952,09/24/2022 21:22:38,Overdose,717 CAPOUSE AVE,18509,41.4161911233646,-75.6596076395679
,,PA0350400,2022-00034953,09/24/2022 21:43:35,Warrant Service,S MAIN AVE / SMITH PL,18504,41.3981785791274,-75.6883210943155
,,PA0350400,2022-00034959,09/24/2022 22:33:16,Weapon,304 N WASHINGTON AVE,18503,41.409245363,-75.662159481
,,PA0350400,2022-00034966,09/24/2022 23:52:49,Juvenile Delinquent,1622 PITTSTON AVE,18505,41.3905861340168,-75.6747089714979
,,PA0350400,2022-00034975,09/25/2022 00:27:23,Domestic,1613 LINDEN ST,18510,41.401388395711,-75.6495188073728
,,PA0350400,2022-00034980,09/25/2022 00:59:24,DUI,814 CEDAR AVE,18505,41.3979072014,-75.6688627970401
,,PA0350400,2022-00034984,09/25/2022 01:22:47,Investigation,1431 W LOCUST ST,18504,41.4064418348571,-75.6921259695706
,,PA0350400,2022-00034990,09/25/2022 02:29:55,DUI,,,41.4317515748355,-75.6700384802927
,,PA0350400,2022-00034995,09/25/2022 03:40:52,Domestic,108 N FILMORE AVE,18504,41.4163398262946,-75.6876999802184
,,PA0350400,2022-00034996,09/25/2022 03:50:54,Domestic,119 GREEN PL,18509,41.4187853704093,-75.6587869747493
,,PA0350400,2022-00035002,09/25/2022 08:07:34,Investigation,1716 N MAIN AVE,18508,41.43631668,-75.659670548
,,PA0350400,2022-00035003,09/25/2022 08:18:45,Theft,2115 HOLLISTER AVE,18508,41.4399709012278,-75.6506855917113
,,PA0350400,2022-00035008,09/25/2022 09:32:52,Domestic,451 OAK ST,18508,41.4421297410981,-75.6626986547292
,,PA0350400,2022-00035010,09/25/2022 09:47:23,Disorderly Conduct,504 PENN AVE,18503,41.413230268,-75.662153664
,,PA0350400,2022-00035017,09/25/2022 11:36:30,Domestic,676 ADAMS AVE,18510,41.4127228847413,-75.6559858687446
,,PA0350400,2022-00035023,09/25/2022 12:37:41,Missing Person,142 EDITH AVE,18508,41.4494283076266,-75.6602479294581
,,PA0350400,2022-00035025,09/25/2022 12:51:14,Other,125 N ST FRANCES CABRINI AVE,18504,41.4120013763708,-75.6782775432228
,,PA0350400,2022-00035026,09/25/2022 13:26:20,Threat,1310 PITTSTON AVE,18505,41.3931924216933,-75.6718123946878
,,PA0350400,2022-00035029,09/25/2022 15:06:10,Dog Complaint,934 WOODLAWN ST,18509,41.4342648552734,-75.6420300688936
,,PA0350400,2022-00035040,09/25/2022 17:12:06,Death Investigation,1234 BRYN MAWR ST,18504,41.4030203872323,-75.6893090178441
,,PA0350400,2022-00035043,09/25/2022 17:43:27,Harassment,1727 WAYNE AVE,18508,41.4382775303328,-75.6623281267137
,,PA0350400,2022-00035048,09/25/2022 17:43:28,Harassment,410 OAK ST,18508,41.4407543188219,-75.6617564264669
,,PA0350400,2022-00035051,09/25/2022 18:33:10,Blackmail/Extortion,100 S WASHINGTON AVE,18505,41.406332227,-75.665552783
,,PA0350400,2022-00035052,09/25/2022 18:44:18,Domestic,101 ADAMS AVE,18503,41.4060232625139,-75.6636197876015
,,PA0350400,2022-00035053,09/25/2022 18:48:49,Missing Person,2402 N MAIN AVE,18508,41.4407298847837,-75.6470013345023
,,PA0350400,2022-00035055,09/25/2022 19:10:23,Intoxicated Person,1800 HAMM CT,18505,41.3887021912797,-75.6759180624165
,,PA0350400,2022-00035057,09/25/2022 19:41:23,Death Investigation,58 GREEN PL,18509,41.4206353182356,-75.6598231618964
,,PA0350400,2022-00035059,09/25/2022 19:40:56,Missing Person,1527 MULBERRY ST,18510,41.4027516254334,-75.6490238561183
,,PA0350400,2022-00035077,09/26/2022 00:45:48,Criminal Mischief,1624 LAFAYETTE ST,18504,41.4175677346123,-75.6844977660122
