_needs_review,_review_reason,CallID,When Reported,Typ,Nature,P,Location,Cty
,,19C115217,18:01:29 11/24/19,f,ZZCommrcal Alrm,1,875 RIVER RD; RIVER RUN SR APTS,COR
,,19C115218,18:02:34 11/24/19,f,ZZCommrcal Alrm,1,875 RIVER RD; RIVER RUN SR APTS,COR
,,19C115220,18:08:23 11/24/19,lf,Cardiac Arrest,1,GREEN RIVER RD & 91 EB ON RAMP,COR
,,19C115221,18:12:56 11/24/19,l,911 Hangup,2,4867 GOLDEN RIDGE DR,COR
,,19C115222,18:14:33 11/24/19,l,Alarm Call,2,2372 SALTBUSH CIR,COR
,,19C115223,18:17:27 11/24/19,l,Alarm Call,2,4300 GREEN RIVER RD # 118; GREEN RIVER MEDITERRANEAN,COR
,,19C115224,18:18:42 11/24/19,l,Susp Vehicle,3,GREEN RIVER RD & NICHOLAS PL,COR
,,19C115226,18:23:13 11/24/19,l,Citizen Contact,3,4867 GOLDEN RIDGE DR;LL CONT,COR
YES,'Nature' garbled text (embedded symbol),19C115227,18:28:57 11/24/19,lf,ZZFaint/Uncons,1,3697 LOGAN CIR,COR
,,19C115232,18:42:22 11/24/19,l,Dist/Physical,1,2125 STAGECOACH DR; STAGECOACH PARK,COR
,,19C115233,18:42:52 11/24/19,l,Domestic Distur,2,251 SIERRA MADRE WAY,COR
,,19C115234,18:44:53 11/24/19,f,ZZResdntal Alr,1,2550 SAN GABRIEL WAY # 206,COR
,,19C115235,18:46:20 11/24/19,f,ZZBreathing,1,737 MAGNOLIA AVE,COR
,,19C115237,18:48:31 11/24/19,f,ZZChest Pains,1,2331 KELLOGG AVE # A; CROSSROADS CHURCH,COR
,,19C115238,18:48:36 11/24/19,l,911 Hangup,2,2325 KELLOGG AVE,COR
,,19C115240,18:51:50 11/24/19,l,Citizen Contact,3,2550 SAN GABRIEL WAY # 207; LL CONT,COR
,,19C115242,18:54:21 11/24/19,l,Accident,2,VALENCIA RD & FULLERTON AVE,COR
,,19C115244,18:55:29 11/24/19,l,911 Hangup,2,526 MAGNOLIA AVE; ST JOHNS CHURCH,COR
,,19C115245,18:56:31 11/24/19,f,ZZHydrant Flow,1,VALENCIA RD & FULLERTON AVE,COR
,,19C115247,18:58:22 11/24/19,l,Hit Run No Inj,2,MAGNOLIA AVE & E ONTARIO AVE,COR
,,19C115252,19:04:56 11/24/19,l,911 Hangup,2,1592 FAIRWAY DR,COR
,,19C115255,19:10:25 11/24/19,l,Welfare Check,2,131 N BUENA VISTA AVE # A,COR
,,19C115256,19:15:12 11/24/19,lf,Hit Run No Inj,2,E ONTARIO AVE & MAGNOLIA AVE,COR
,,19C115257,19:25:16 11/24/19,l,Disturb Peace,3,515 E SIXTH ST; TAQUERIA 2 PORTRILLOS HOMELESS,COR
,,19C115259,19:37:18 11/24/19,l,Open Door,2,669 JOHN DR ; POSS 459 I/P,COR
,,19C115261,19:40:04 11/24/19,l,Alarm Call,2,820 E GRAND BLVD,COR
,,19C115262,19:41:46 11/24/19,l,Hazard,3,1312 E ONTARIO AVE # 108; BASKIN ROBBINS,COR
,,19C115263,19:42:08 11/24/19,l,Hazard,3,1290 E ONTARIO AVE; WALMART,COR
,,19C115264,19:45:52 11/24/19,l,H/R Coll Past,4,HIDDEN VALLEY PKWY & N PARKRIDGE AVE,COR
,,19C115265,19:47:42 11/24/19,l,Area Check,3,1358 VIA SANTIAGO,COR
,,19C115267,19:57:16 11/24/19,f,ZZ Fire Test,2,409 W CRESTVIEW ST,COR
,,19C115268,19:57:41 11/24/19,f,ZZ Fire Test,2,1409 CRESTA RD,COR
,,19C115271,20:03:34 11/24/19,f,ZZFall,1,540 CEDARBROOK LN,COR
,,19C115272,20:06:42 11/24/19,l,Citizen Contact,3,2515 S BUENA VISTA AVE; BUENA VISTA PARK LL CONT,COR
,,19C115273,20:07:09 11/24/19,f,ZZSick,1,307 S SMITH AVE # 25; COUNTRYWOODS MHP,COR
,,19C115274,20:08:07 11/24/19,f,ZZSick,1,1102 S MAIN ST # A; UUST ALTA DENA,COR
,,19C115275,20:12:03 11/24/19,l,Follow Up,4,730 PUBLIC SAFETY WAY; CORONA POLICE; CR 19-33731,COR
,,19C115276,20:12:43 11/24/19,l,911 Hangup,2,3689 ALBRIDGE DR; PRN DEVELOPMENT 911 PHS 2 OPEN,COR
,,19C115277,20:25:05 11/24/19,l,911 Hangup,2,1218 E ONTARIO AVE,COR
,,19C115278,20:26:24 11/24/19,f,ZZFall,1,24979 ROCKSTON,
,,19C115280,20:32:35 11/24/19,l,Drunk Driver,2,S LINCOLN AVE & D ST,COR
,,19C115286,21:06:10 11/24/19,f,ZZTrauma,1,1556 MARIPOSA DR,COR
,,19C115287,21:07:09 11/24/19,l,911 Hangup,2,4190 BENNETT AVE,COR
,,19C115288,21:07:46 11/24/19,l,911 Hangup,2,110 W UPPER DR,COR
,,19C115289,21:09:13 11/24/19,l,911 Hangup,2,3594 NELSON ST,COR
,,19C115290,21:15:53 11/24/19,l,Disturb Peace,3,MAIN AT 91 NB ;PENDING PHYS,COR
,,19C115292,21:22:34 11/24/19,l,Traffic Stop,4,S LINCOLN AVE & W FOOTHILL PKWY,COR
,,19C115293,21:24:06 11/24/19,l,911 Hangup,2,1390 E ONTARIO AVE,COR
,,19C115294,21:28:24 11/24/19,f,ZZFwy UnkInjury,1,91 EB 71 SERFAS CLUB AUTO CENTER,CRA
,,19C115296,21:42:23 11/24/19,l,Welfare Check,2,932 REDHEAD LN # 202; SUICIDAL,COR
,,19C115297,21:42:45 11/24/19,l,911 Hangup,2,400 S VICENTIA AVE; CITY HALL PHS 1 OPEN,COR
,,19C115298,21:52:18 11/24/19,l,Traffic Stop,4,W SIXTH ST & S BELLE AVE,COR
,,19C115299,21:53:25 11/24/19,l,Under Influence,2,1134 W SIXTH ST; TACO BELL,COR
,,19C115300,21:59:29 11/24/19,l,Loud Party,3,2615 TUNDAR LN,COR
,,19C115301,22:09:37 11/24/19,l,911 Hangup,2,400 S VICENTIA AVE,COR
,,19C115302,22:11:12 11/24/19,l,911 Hangup,2,209 E BLAINE ST ; 911 OPEN PHS 1,COR
,,19C115303,22:12:29 11/24/19,l,Follow Up,4,1995 COG HILL DR,COR
,,19C115304,22:20:52 11/24/19,l,Alarm Call,2,3354 DEAVER DR; SILENT DURESS RES,COR
,,19C115305,22:23:10 11/24/19,l,Ill Parked Veh,4,422 BROOKHAVEN CIR,COR
,,19C115306,22:30:11 11/24/19,l,Loud Noise,3,1366 SOUNDVIEW CIR,COR
,,19C115307,22:32:20 11/24/19,l,Property Check,4,2331 KELLOGG AVE # A; CROSSROADS CHURCH,COR
,,19C115309,22:51:33 11/24/19,l,Susp Vehicle,3,4901 GREEN RIVER RD; GREEN RIVER MHP,COR
,,19C115310,22:51:41 11/24/19,l,Loud Noise,3,1363 LONGWOOD PINES LN,COR
,,19C115311,23:02:41 11/24/19,l,Property Check,4,1155 VALENCIA RD; JAMESON PARK,COR
,,19C115312,23:10:55 11/24/19,l,Welfare Check,2,226 N SHERMAN AVE;# C JOORS WELDING AND METAL SERVICES,COR
,,19C115313,23:14:54 11/24/19,l,Hazard,3,RIVER RD & BLUFF ST,NOR
,,19C115314,23:32:04 11/24/19,l,Public Service,3,2199 WOODSIDE CT # 53,COR
,,19C115315,23:32:24 11/24/19,l,Susp Person,3,D ST & S LINCOLN AVE,COR
,,19C115316,23:33:52 11/24/19,f,ZZResdntal Alr,1,3940 OLD WAVERLY CIR,COR
,,19C115318,23:37:16 11/24/19,l,911 Hangup,2,2970 RIMPAU AVE,COR
,,19C115320,23:43:02 11/24/19,l,Susp Person,3,4280 ODYSSEY DR # 106,COR
,,19C115321,23:43:08 11/24/19,l,Patrol Info,4,1395 E FOOTHILL PKWY; SANTIAGO HIGH SCHOOL,COR
,,19C115322,23:43:44 11/24/19,l,Susp Person,3,VIA SANTIAGO & BORDER AVE,COR
,,19C115323,23:45:20 11/24/19,l,911 Hangup,2,1269 LONGPORT WAY,COR
,,19C115326,00:12:14 11/25/19,l,Domestic Distur,2,2240 COMPTON AVE; 76 GAS,COR
,,19C115328,00:36:01 11/25/19,l,Traffic Stop,4,MAGNOLIA AVE & WINDSONG ST,HGS
,,19C115329,00:38:51 11/25/19,l,Alarm Call,2,1395 E FOOTHILL PKWY; SANTIAGO HIGH SCHOOL,COR
,,19C115330,00:49:56 11/25/19,l,Ped Check,4,TRUMAN ST & TOLTON AVE,HGS
,,19C115331,00:50:03 11/25/19,l,911 Hangup,2,1450 W SIXTH ST,COR
,,19C115333,00:53:01 11/25/19,l,911 Hangup,2,1560 W SIXTH ST ; ABAN 911 PHS2,COR
,,19C115334,00:54:07 11/25/19,l,Alarm Call,2,2163 COMPTON AVE; THE SHERWINWILLIAMS COMPANY,COR
,,19C115335,00:57:13 11/25/19,lf,Cardiac Arrest,1,3942 S NEECE ST; STAGE,HGS
,,19C115336,01:06:29 11/25/19,l,Alarm Call,2,341 S LINCOLN AVE; #1 RENT A CENTER,COR
,,19C115337,01:06:53 11/25/19,l,Alarm Call,2,1375 E ONTARIO AVE; SAMS CLUB,COR
,,19C115338,01:27:08 11/25/19,l,Vehicle Check,4,2290 GRIFFIN WAY,COR
,,19C115340,01:44:26 11/25/19,l,Alarm Call,2,2703 WARDLOW RD ; VIP TRANSPORT,COR
,,19C115342,02:00:02 11/25/19,l,Accident,2,275 TELLER ST # 100; 24 HOUR FITNESS,COR
,,19C115343,02:01:51 11/25/19,f,ZZCarbon Alarm,2,2677 GALISTEO ST,COR
,,19C115344,02:23:12 11/25/19,l,Disturb Peace,3,702 E SIXTH ST; ARCO AM PM ; HOMELESS,COR
,,19C115345,02:26:01 11/25/19,l,Property Check,4,849 W SIXTH ST; OLD PD,COR
,,19C115347,02:42:22 11/25/19,l,Suspicious Circ,3,2255 CORIANDER CIR,COR
,,19C115346,02:42:22 11/25/19,l,911 Hangup,2,615 RICHEY ST; PROMENADE PARK,COR
,,19C115349,02:52:27 11/25/19,l,Alarm Call,2,1040 S VICENTIA AVE; JEFFERSON ELEMENTARY SCHOOL,COR
,,19C115351,03:28:05 11/25/19,l,Area Check,3,1758 DUNCAN WAY; 530P,COR
,,19C115353,03:41:06 11/25/19,l,Alarm Call,2,1820 RIMPAU AVE; CENTENNIAL HIGH SCHOOL,COR
,,19C115354,03:53:31 11/25/19,l,Alarm Call,2,4507 CABOT RD; DOS LAGOS GOLF COURSE,COR
,,19C115355,04:11:02 11/25/19,l,Traffic Stop,4,DOS LAGOS DR & TEMESCAL CANYON RD,COR
,,19C115358,04:30:53 11/25/19,l,Alarm Call,2,109 N MCKINLEY ST; FOOD FOR LESS,COR
,,19C115359,04:30:56 11/25/19,l,Alarm Call,2,1220 W PARKRIDGE AVE; WASHINGTON ELEMENTARY,COR
,,19C115360,04:35:22 11/25/19,l,Traffic Stop,4,N COTA ST & W RINCON ST,COR
,,19C115361,05:06:24 11/25/19,lf,Man Down,1,211 DUPONT ST # 103; THE CAMP,COR
,,19C115362,05:13:05 11/25/19,l,Suspicious Circ,3,2255 CORIANDER CIR ; 2ND RESP,COR
,,19C115368,06:00:05 11/25/19,l,Missing Person,2,730 PUBLIC SAFETY WAY; CORONA POLICE,COR
,,19C115369,06:04:58 11/25/19,lf,Unknown Fire,1,RIMPAU AVE & MAGNOLIA AVE,COR
,,19C115371,06:15:20 11/25/19,l,Traffic Stop,4,W ONTARIO AVE & KIRKWOOD DR,COR
,,19C115372,06:23:14 11/25/19,l,Traffic Stop,4,1288 MAGNOLIA AVE,COR
,,19C115375,06:28:42 11/25/19,l,Alarm Call,2,1851 CALIFORNIA AVE; AMERISOURCE BERGEN DRUG CORP,COR
,,19C115376,06:29:17 11/25/19,l,Alarm Call,2,355 E RINCON ST; CALATLANTIC GROUP INC,COR
,,19C115379,06:35:25 11/25/19,f,ZZExt Fire,1,2570 TUSCANY ST # 102 ;PANERA BREAD,COR
,,19C115380,06:36:26 11/25/19,f,ZZSeizure,1,2404 MARY CLARE ST,COR
,,19C115381,06:46:39 11/25/19,lf,Traffic Stop,4,RESEARCH DR & AUTO CENTER DR,COR
,,19C115383,06:47:05 11/25/19,l,Alarm Call,2,"1520 COMMERCE ST; #B & #C, NN MOORE ; GLASS BREAK",COR
,,19C115387,06:50:33 11/25/19,f,ZZFwy Veh Fire,1,91 EB MAIN MCKINLEY,COR
,,19C115388,06:50:46 11/25/19,lf,Man Down,1,W SIXTH ST & AVENIDA DEL VISTA,COR
,,19C115389,06:54:20 11/25/19,l,Traffic Stop,4,RADIO RD & WALKER LN,COR
,,19C115391,07:00:48 11/25/19,l,911 Hangup,2,91 WB AUTO CENTER 71,RVC
,,19C115392,07:03:42 11/25/19,l,Property Check,4,400 S VICENTIA AVE; CITY HALL,COR
,,19C115393,07:07:02 11/25/19,l,Traffic Stop,4,151 N MCKINLEY ST; OUTBACK,COR
,,19C115394,07:12:49 11/25/19,l,Traffic Stop,4,91 EB OFF RAMP & SERFAS CLUB DR,CRA
,,19C115395,07:12:50 11/25/19,l,Comm Burg Past,4,2150 CALIFORNIA AVE # 112; JERSEY MIKES SUBS,COR
,,19C115398,07:24:48 11/25/19,l,Traffic Stop,4,2189 SAMPSON AVE,COR
,,19C115399,07:25:36 11/25/19,l,Traffic Detail,4,900 AVENIDA DEL VISTA,COR
,,19C115401,07:29:22 11/25/19,l,911 Hangup,2,400 S VICENTIA AVE; CITY HALL,COR
,,19C115402,07:29:25 11/25/19,f,ZZCommrcal Alrm,1,220 KLUG CIR; SUSS MICROTEC PHOTONIC SYSTEMS INC,COR
,,19C115403,07:32:28 11/25/19,l,Traffic Detail,4,MAGNOLIA AVE & 15 SB ON RAMP,COR
,,19C115404,07:33:32 11/25/19,l,Suspicious Circ,3,730 PUBLIC SAFETY WAY; CORONA POLICE,COR
,,19C115406,07:39:39 11/25/19,l,Property Check,4,175 E ONTARIO AVE # 101; MR YOU EXPRESS,COR
,,19C115407,07:40:09 11/25/19,l,Traffic Stop,4,175 N MCKINLEY ST; SHELL GAS,COR
,,19C115409,07:50:34 11/25/19,l,Property Check,4,1550 E ONTARIO AVE; SHELL GAS,COR
,,19C115410,07:52:05 11/25/19,f,ZZSeizure,1,1701 VIXEN TRAIL CIR,COR
,,19C115411,07:53:56 11/25/19,l,Property Check,4,2313 S MAIN ST; TEMESCAL PALMS LODGE 314,COR
,,19C115412,07:58:10 11/25/19,l,Traffic Stop,4,151 N MCKINLEY ST; OUTBACK,COR
,,19C115413,07:58:36 11/25/19,l,Property Check,4,2331 KELLOGG AVE # A; CROSSROADS CHURCH,COR
,,19C115416,08:03:36 11/25/19,l,Accident,2,E ONTARIO AVE & KELLOGG AVE,COR
,,19C115417,08:04:43 11/25/19,f,ZZPublicSrvceF,2,2300 S MAIN ST # 326; VALENCIA TERRACE,COR
,,19C115418,08:14:15 11/25/19,l,Traffic Stop,4,ESTELLE ST & N MCKINLEY ST,COR
,,19C115419,08:15:15 11/25/19,f,ZZFall,1,2300 S MAIN ST # 158; VALENCIA TERRACE,COR
,,19C115420,08:18:16 11/25/19,l,Property Check,4,650 S MAIN ST; CITY LIBRARY,COR
,,19C115421,08:21:28 11/25/19,l,Follow Up,4,1355 E ONTARIO AVE; HOME DEPOT,COR
,,19C115423,08:36:24 11/25/19,l,CMC Violation,4,1010 S WASHBURN AVE,COR
,,19C115424,08:41:52 11/25/19,l,Suspicious Circ,3,1626 TURQUOISE DR; SEE PREMISE INFO,COR
,,19C115425,08:44:13 11/25/19,l,911 Hangup,2,3950 S MAIN ST; ATT TOWER,COR
,,19C115426,08:45:40 11/25/19,f,ZZFwy Heavy Res,1,91 WB 71 GREEN RIVER,RVC
,,19C115427,08:51:32 11/25/19,l,Follow Up,4,2100 TUSCANY,COR
,,19C115428,08:52:55 11/25/19,l,Follow Up,4,2615 TUSCANY ST; TARGET,COR
,,19C115429,08:53:36 11/25/19,l,Auto Theft Past,3,298 N SMITH AVE; YUKON PLASTERING INC ; AND COR 10851R,
,,19C115430,08:55:54 11/25/19,,,,910 W SIXTH ST,COR
,,19C115431,08:57:41 11/25/19,l,Traffic Stop,4,GREEN RIVER RD & DOMINGUEZ RANCH RD,COR
,,19C115432,08:59:32 11/25/19,l,Vandalism Past,4,910 W SIXTH ST ; PRINTING TODAY,COR
,,19C115433,09:01:09 11/25/19,l,Ill Parked Veh,4,GREEN RIVER RD & NICHOLAS PL,COR
,,19C115434,09:02:31 11/25/19,l,Under Influence,2,1690 W SIXTH ST ; #H1 ; UNLIMITED CUTS,COR
,,19C115436,09:02:42 11/25/19,l,Vandalism Past,4,1932 ELISE CIR; WE DO EQUIPEMENT; LL CONT,COR
YES,'Nature' garbled text (embedded symbol),19C115437,09:04:39 11/25/19,f,ZZFaint/Uncons,1,4386 CROWN RANCH RD,COR
,,19C115439,09:07:20 11/25/19,l,Alarm Call,2,451 N COTA ST; PROLOGIS DISTRIBUTION,COR
,,19C115440,09:08:01 11/25/19,l,Hit Run No Inj,2,MAGNOLIA AVE & E ONTARIO AVE,COR
,,19C115442,09:09:43 11/25/19,l,Alarm Call,2,1255 RIVER RD; AUBURNDALE INTERMEDIATE,COR
,,19C115444,09:11:15 11/25/19,l,Disturb Peace P,4,2711 GREEN RIVER RD; JACK IN THE BOX,COR
,,19C115445,09:11:19 11/25/19,l,Resid Burg Past,4,1883 TURQUOISE DR,COR
,,19C115447,09:17:06 11/25/19,l,Fraud Past,4,11541 NORGATE CIR; LL CONT,COR
,,19C115449,09:22:16 11/25/19,l,Silent Comm 211,1,1050 W SIXTH ST; #6 PACIFIC WESTERN BANK,COR
,,19C115453,09:31:53 11/25/19,l,Domestic Distur,2,3269 STONEBERRY LN,COR
,,19C115455,09:33:05 11/25/19,l,Z-Animal Svcs,4,E EIGHTH ST & S JOY ST,COR
,,19C115456,09:34:16 11/25/19,l,Under Influence,2,904 E SIXTH ST; CORONA CHAMBER OF COMMERCE; HOMELESS,COR
,,19C115450,09:38:54 11/25/19,l,Susp Vehicle,3,STATE ST & HAYDEN AVE,COR
YES,'Location' garbled/scrambled text,19C115458,09:44:01 11/25/19,l,Auto Tampr Past,4,1040 RIMPAU AVE;LL CONT,COR
,,19C115459,09:44:08 11/25/19,l,911 Hangup,2,325 ISABELLA WAY ; PH1 OPEN CELL,COR
,,19C115460,09:45:09 11/25/19,l,Auto Theft Past,3,1480 CALL WAY,COR
,,19C115461,09:47:21 11/25/19,l,Patrol Info,4,3070 BAVARIA DR,COR
,,19C115462,09:50:28 11/25/19,l,Petty Theft P,4,129 N MCKINLEY ST # 102; CARE PHARMACY; LL CONT,COR
,,19C115463,09:51:12 11/25/19,l,CMC Violation,4,241 W RINCON ST; ARTISAN APTS,COR
,,19C115465,09:54:00 11/25/19,l,Property Check,4,2800 RIDGELINE DR; PRADO VIEW ELEMENTARY SCHOOL,COR
,,19C115466,10:06:12 11/25/19,l,Veh Burg Past,4,2962 BREEZY MEADOW CIR,COR
,,19C115468,10:13:07 11/25/19,l,Property Check,4,1193 MAGNOLIA AVE; STATER BROS MARKET,COR
,,19C115470,10:17:12 11/25/19,l,Property Check,4,615 RICHEY ST; PROMENADE PARK,COR
,,19C115472,10:31:02 11/25/19,l,Property Check,4,1250 W PARKRIDGE AVE; VICTRESS BOWER ELEMENTARY,COR
,,19C115473,10:31:47 11/25/19,l,Fraud Past,4,762 SHAFFER ST ;FRONT COUNTER,COR
,,19C115474,10:37:32 11/25/19,l,Property Check,4,2980 GARRETSON AVE,COR
,,19C115475,10:37:49 11/25/19,l,Follow Up,4,730 PUBLIC SAFETY WAY; CORONA POLICE,COR
,,19C115476,10:38:13 11/25/19,l,Alarm Call,2,4280 ODYSSEY DR # 106,COR
,,19C115477,10:38:15 11/25/19,l,911 Hangup,2,400 S VICENTIA AVE; CITY HALL,COR
,,19C115480,10:43:19 11/25/19,l,Citizen Contact,3,718 HARRIS ST; LL CONT,COR
,,19C115482,10:44:13 11/25/19,l,911 Hangup,2,400 S VICENTIA AVE; CITY HALL,COR
,,19C115483,10:44:34 11/25/19,l,Susp Vehicle,3,4190 BENNETT AVE; EAGLE GLEN COMMUNITY PARK,COR
,,19C115485,10:51:24 11/25/19,l,Property Check,4,THE CROSSINGS,COR
,,19C115486,10:54:52 11/25/19,l,911 Hangup,2,4190 BENNETT AVE; EAGLE GLEN COMMUNITY PARK,COR
,,19C115487,10:55:17 11/25/19,l,911 Hangup,2,1150 W TENTH ST; CORONA HIGH SCHOOL,COR
,,19C115488,10:57:55 11/25/19,l,Keep The Peace,3,1568 COYOTE CIR,COR
,,19C115492,11:03:51 11/25/19,l,Accident,2,NB MCKINLEY ST at 91 FWY,COR
,,19C115497,11:10:37 11/25/19,f,ZZSick,1,700 W SIXTH ST; 7 11 STORE CENTRAL,COR
,,19C115498,11:10:55 11/25/19,l,911 Hangup,2,2191 SAMPSON AVE; CARPET IN CORP AT MCKINLEY COMMERCE CENTER,COR
,,19C115499,11:13:02 11/25/19,lf,Accident Unknwn,1,W MAPLE ST & N SMITH AVE; VEH VS MC,COR
,,19C115500,11:13:13 11/25/19,lf,Accident Inj,1,W MAPLE ST & DEININGER CIR,COR
,,19C115502,11:17:15 11/25/19,l,Domestic Distur,2,505 W GRAND BLVD # 113;HEARD ONLY,COR
,,19C115503,11:27:18 11/25/19,l,Mail Theft P,4,762 SHAFFER ST;LOBBY,COR
,,19C115504,11:32:01 11/25/19,l,Vandalism Past,4,413 S HOWARD ST ; GRAFF,COR
,,19C115505,11:32:02 11/25/19,l,Patrol Info,4,TEMESCAL CANYON RD & CAJALCO RD,COR
,,19C115506,11:32:05 11/25/19,,,,1150 W TENTH ST,COR
,,19C115507,11:33:55 11/25/19,l,911 Hangup,2,3571 GRANT ST,HGS
,,19C115508,11:37:15 11/25/19,f,ZZAA MedicalAid,1,3571 GRANT ST,HGS
,,19C115509,11:37:16 11/25/19,l,Welfare Check,2,403 S SHERIDAN ST;OPEN,COR
,,19C115510,11:37:23 11/25/19,f,ZZ Fire Test,2,132 BUSINESS CENTER DR; YOU CARE USA,COR
,,19C115511,11:45:43 11/25/19,l,Follow Up,4,2199 SAMPSON AVE; CARLS JR,COR
,,19C115513,11:47:32 11/25/19,f,ZZBreathing,1,307 S SMITH AVE # 7; COUNTRYWOOD ESTATES,COR
,,19C115514,11:51:27 11/25/19,l,911 Hangup,2,209 E BLAINE ST,COR
,,19C115515,11:52:05 11/25/19,l,Runaway,3,2245 TREEHOUSE LN # 203;LL CONT,COR
,,19C115517,12:06:39 11/25/19,f,ZZFall,1,2659 GERRY CIR,COR
,,19C115518,12:10:43 11/25/19,l,Susp Vehicle,3,1608 SAN PONTE RD,COR
,,19C115519,12:22:11 11/25/19,l,Fraud Past,4,867 OSO DR; ROQUE;LL CONT,COR
,,19C115520,12:22:48 11/25/19,f,ZZBreathing,1,1330 CASITAS CIR,COR
,,19C115521,12:23:36 11/25/19,l,Hazard,3,GILBERT AVE & HIDDEN SPRINGS DR,COR
,,19C115522,12:25:11 11/25/19,l,911 Hangup,2,3594 NELSON ST,COR
,,19C115525,12:33:26 11/25/19,l,Welfare Check,2,1912 STONEHAVEN DR,COR
,,19C115526,12:37:55 11/25/19,l,Alarm Call,2,1041 FORD ST ; SPARKS RESD,COR
,,19C115527,12:39:01 11/25/19,l,Assault Wpn P,2,930 E SIXTH ST; CITY PARK,COR
,,19C115529,12:44:11 11/25/19,l,Susp Person,3,625 VIA BERNARDO ; X-ST FROM RESD,COR
,,19C115532,12:49:09 11/25/19,l,Lewd Conduct,2,3160 ALTURA CT,COR
,,19C115533,12:55:03 11/25/19,l,Disturb Peace,3,260 E ONTARIO AVE # 102 ; SMILE CORONA DENTAL ; LL CONT,COR
,,19C115535,12:57:04 11/25/19,l,Alarm Call,2,4460 OWENS ST,COR
,,19C115537,12:57:50 11/25/19,lf,Man Down,1,S LINCOLN AVE & W TENTH ST,COR
,,19C115538,12:58:46 11/25/19,l,911 Hangup,2,1114 W ONTARIO AVE,COR
,,19C115539,12:59:12 11/25/19,l,Alarm Call,2,449 BRISTOL WAY,COR
,,19C115541,13:05:20 11/25/19,l,Hazard,3,GREEN RIVER RD & CRESTRIDGE DR,COR
,,19C115543,13:09:09 11/25/19,l,Traffic Stop,4,365 N MAIN ST,COR
,,19C115544,13:12:15 11/25/19,f,ZZSick,1,2600 S MAIN ST;#1128 CORONA POST ACUTE,COR
,,19C115545,13:25:15 11/25/19,f,ZZCommrcal Alrm,1,350 VIA CAPRI ; VILLA GIO HOMEOWNERS ASSOCIATION,COR
,,19C115547,13:34:28 11/25/19,f,ZZ Fire Test,2,1235 DORIS LN,COR
,,19C115549,13:37:35 11/25/19,f,ZZSick,1,1777 WREN AVE,COR
,,19C115550,13:38:11 11/25/19,l,Traffic Stop,4,S LINCOLN AVE & W ONTARIO AVE,COR
,,19C115551,13:41:05 11/25/19,l,Traffic Stop,4,204 E SIXTH ST; BANK OF AMERICA,COR
,,19C115552,13:44:46 11/25/19,f,ZZFall,1,1070 W RANCHO RD,COR
,,19C115554,13:45:57 11/25/19,l,Property Check,4,2331 CALIFORNIA AVE;,COR
,,19C115555,13:46:15 11/25/19,l,Property Check,4,2331 CALIFORNIA AVE; EL POLLO LOCO;,COR
,,19C115556,13:48:18 11/25/19,l,Cite Sign Off,4,730 PUBLIC SAFETY WAY; CORONA POLICE ;FRONT COUNTER,COR
,,19C115557,13:49:10 11/25/19,l,911 Hangup,2,1000 W RINCON ST; TALCO PLASTICS INC,COR
,,19C115558,13:51:31 11/25/19,l,911 Hangup,2,1100 W RIVER RD; RIVER ROAD PARK,COR
,,19C115560,13:55:16 11/25/19,f,ZZAbdominalPain,1,2199 SAMPSON AVE; CARLS JR,COR
,,19C115562,14:00:27 11/25/19,l,Property Check,4,1715 MANITOBA CIR,COR
,,19C115563,14:02:29 11/25/19,l,Additional Info,4,2615 TUSCANY ST; TARGET; LL CONT,COR
,,19C115564,14:06:35 11/25/19,l,Petty Theft P,4,801 ALASTAIR CIR; LL CONT,COR
,,19C115566,14:09:19 11/25/19,l,Citizen Contact,3,1220 W PARKRIDGE AVE; WASHINGTON ELEMENTARY;LOBBY,COR
,,19C115567,14:13:52 11/25/19,l,Accident,2,E NINTH ST & S MAIN ST,COR
,,19C115569,14:19:36 11/25/19,l,Vandalism Past,4,1427 CALL WAY; LL CONT,COR
,,19C115570,14:21:45 11/25/19,l,Alarm Call,2,1650 GARRETSON AVE; GARRETSON ELEMENTARY COR SCHOOL,
,,19C115572,14:23:03 11/25/19,l,Hazard,3,1203 W SIXTH ST,COR
,,19C115573,14:24:15 11/25/19,l,Ped Check,4,930 E SIXTH ST; CITY PARK,COR
,,19C115574,14:24:41 11/25/19,l,Missing Person,2,730 MAGNOLIA AVE,COR
,,19C115575,14:25:05 11/25/19,l,Disturb Peace,3,1698 W SIXTH ST # A; 7 11 STORE WEST,COR
,,19C115577,14:36:12 11/25/19,l,Hazard,3,808 E GRAND BLVD,COR
,,19C115578,14:38:06 11/25/19,l,Auto Theft Past,3,1039 BLUE CREST ST ;FRONT COUNTER,COR
,,19C115579,14:42:07 11/25/19,l,Traffic Stop,4,S SMITH AVE & PLEASANT VIEW AVE,COR
,,19C115580,14:48:33 11/25/19,l,Traffic Stop,4,1267 W SIXTH ST; JAYS LIQUOR,COR
,,19C115581,14:50:34 11/25/19,f,ZZSeizure,1,820 WINDSTREAM ST # G,COR
,,19C115584,14:55:27 11/25/19,l,Citizen Contact,3,625 VIA BERNARDO; LL CONT,COR
YES,'Nature' garbled text (embedded symbol),19C115585,15:00:20 11/25/19,f,ZZFaint/Uncons,1,803 MAGNOLIA AVE,COR
YES,'Nature' garbled text (embedded symbol),19C115586,15:00:26 11/25/19,f,ZZFaint/Uncons,1,803 MAGNOLIA AVE,COR
